Layer,Head,Weight
56,54,-0.0024
61,38,-0.0024
62,35,-0.0024
64,44,-0.0024
71,35,-0.0024
74,40,-0.0024
76,27,-0.0024
78,10,-0.0024
9,4,-0.0024
13,35,-0.0024
14,24,-0.0024
25,29,-0.0024
28,29,-0.0024
31,35,-0.0024
40,20,-0.0024
53,25,-0.0024
53,48,-0.0024
56,46,-0.0024
60,42,-0.0024
64,47,-0.0024
69,3,-0.0024
70,11,-0.0024
78,42,-0.0024
9,13,-0.0024
12,53,-0.0024
18,13,-0.0024
20,62,-0.0024
38,1,-0.0024
44,63,-0.0024
46,55,-0.0024
49,40,-0.0024
52,3,-0.0024
52,26,-0.0024
53,22,-0.0024
59,42,-0.0024
66,60,-0.0024
21,12,-0.0024
40,57,-0.0024
48,47,-0.0024
51,0,-0.0024
59,27,-0.0024
65,19,-0.0024
65,33,-0.0024
3,17,-0.0024
25,22,-0.0024
39,45,-0.0024
41,3,-0.0024
43,21,-0.0024
43,39,-0.0024
45,63,-0.0024
55,7,-0.0024
64,28,-0.0024
65,62,-0.0024
73,3,-0.0024
5,31,-0.0024
21,54,-0.0024
23,38,-0.0024
43,56,-0.0024
47,30,-0.0024
49,9,-0.0024
49,61,-0.0024
58,38,-0.0024
61,31,-0.0024
5,37,-0.0025
28,57,-0.0025
36,23,-0.0025
36,28,-0.0025
41,43,-0.0025
42,29,-0.0025
44,30,-0.0025
50,17,-0.0025
51,43,-0.0025
62,46,-0.0025
4,8,-0.0025
8,20,-0.0025
8,23,-0.0025
9,49,-0.0025
16,36,-0.0025
45,45,-0.0025
59,13,-0.0025
60,31,-0.0025
60,60,-0.0025
64,26,-0.0025
64,32,-0.0025
67,29,-0.0025
72,28,-0.0025
75,44,-0.0025
27,34,-0.0025
31,46,-0.0025
39,28,-0.0025
43,38,-0.0025
44,60,-0.0025
50,41,-0.0025
57,3,-0.0025
65,46,-0.0025
74,50,-0.0025
5,47,-0.0025
14,16,-0.0025
50,48,-0.0025
53,1,-0.0025
56,16,-0.0025
68,51,-0.0025
70,1,-0.0025
18,50,-0.0025
23,32,-0.0025
42,35,-0.0025
49,26,-0.0025
51,8,-0.0025
54,13,-0.0025
68,43,-0.0025
79,41,-0.0025
3,54,-0.0025
10,54,-0.0025
23,58,-0.0025
38,32,-0.0025
43,58,-0.0025
46,46,-0.0025
47,29,-0.0025
47,57,-0.0025
50,38,-0.0025
52,19,-0.0025
53,43,-0.0025
57,6,-0.0025
61,53,-0.0025
62,57,-0.0025
63,50,-0.0025
67,57,-0.0025
77,23,-0.0025
3,5,-0.0025
3,11,-0.0025
4,11,-0.0025
13,28,-0.0025
26,36,-0.0025
29,24,-0.0025
60,0,-0.0025
66,34,-0.0025
68,7,-0.0025
75,61,-0.0025
16,5,-0.0026
17,25,-0.0026
25,7,-0.0026
29,8,-0.0026
36,56,-0.0026
40,33,-0.0026
41,59,-0.0026
46,35,-0.0026
53,7,-0.0026
53,51,-0.0026
53,56,-0.0026
71,15,-0.0026
72,32,-0.0026
76,15,-0.0026
8,33,-0.0026
14,40,-0.0026
28,53,-0.0026
30,2,-0.0026
40,53,-0.0026
59,3,-0.0026
77,12,-0.0026
1,5,-0.0026
4,25,-0.0026
4,61,-0.0026
41,20,-0.0026
41,33,-0.0026
49,63,-0.0026
50,22,-0.0026
52,34,-0.0026
56,3,-0.0026
60,53,-0.0026
72,8,-0.0026
7,62,-0.0026
8,63,-0.0026
9,52,-0.0026
13,58,-0.0026
15,12,-0.0026
35,3,-0.0026
41,29,-0.0026
66,48,-0.0026
17,53,-0.0026
21,51,-0.0026
26,42,-0.0026
28,7,-0.0026
33,50,-0.0026
39,32,-0.0026
41,51,-0.0026
46,41,-0.0026
20,26,-0.0026
22,19,-0.0026
34,13,-0.0026
43,24,-0.0026
44,38,-0.0026
52,5,-0.0026
57,16,-0.0026
63,58,-0.0026
66,13,-0.0026
69,32,-0.0026
6,43,-0.0027
41,7,-0.0027
42,60,-0.0027
44,21,-0.0027
46,6,-0.0027
49,15,-0.0027
49,32,-0.0027
55,45,-0.0027
56,4,-0.0027
59,21,-0.0027
61,29,-0.0027
6,34,-0.0027
11,15,-0.0027
15,45,-0.0027
20,56,-0.0027
37,53,-0.0027
40,3,-0.0027
63,53,-0.0027
64,24,-0.0027
73,52,-0.0027
14,18,-0.0027
22,21,-0.0027
27,2,-0.0027
38,38,-0.0027
42,0,-0.0027
63,23,-0.0027
67,13,-0.0027
75,43,-0.0027
1,56,-0.0027
26,9,-0.0027
55,5,-0.0027
62,62,-0.0027
64,48,-0.0027
75,26,-0.0027
41,55,-0.0027
44,40,-0.0027
49,18,-0.0027
0,58,-0.0027
4,19,-0.0027
36,53,-0.0027
57,57,-0.0027
60,49,-0.0027
61,52,-0.0027
64,45,-0.0027
68,42,-0.0027
79,4,-0.0027
26,53,-0.0027
49,23,-0.0027
51,9,-0.0027
55,35,-0.0027
59,63,-0.0027
62,5,-0.0027
65,54,-0.0027
67,45,-0.0027
73,12,-0.0027
1,37,-0.0028
13,56,-0.0028
30,36,-0.0028
57,19,-0.0028
67,56,-0.0028
0,1,-0.0028
9,54,-0.0028
17,33,-0.0028
20,52,-0.0028
25,53,-0.0028
43,19,-0.0028
43,23,-0.0028
53,46,-0.0028
55,27,-0.0028
5,3,-0.0028
19,35,-0.0028
42,61,-0.0028
46,36,-0.0028
47,50,-0.0028
49,28,-0.0028
53,29,-0.0028
55,4,-0.0028
1,15,-0.0028
25,41,-0.0028
28,14,-0.0028
49,37,-0.0028
53,38,-0.0028
55,46,-0.0028
57,38,-0.0028
4,21,-0.0028
17,50,-0.0028
28,34,-0.0028
29,53,-0.0028
47,35,-0.0028
60,17,-0.0028
5,41,-0.0028
14,28,-0.0028
21,29,-0.0028
26,28,-0.0028
29,45,-0.0028
37,21,-0.0028
46,51,-0.0028
54,31,-0.0028
58,5,-0.0028
62,8,-0.0028
66,41,-0.0028
42,44,-0.0029
54,58,-0.0029
61,3,-0.0029
75,50,-0.0029
77,50,-0.0029
0,6,-0.0029
16,57,-0.0029
48,10,-0.0029
53,36,-0.0029
53,58,-0.0029
67,61,-0.0029
20,31,-0.0029
25,16,-0.0029
27,45,-0.0029
52,22,-0.0029
56,37,-0.0029
17,44,-0.0029
39,31,-0.0029
40,55,-0.0029
58,4,-0.0029
6,10,-0.0029
13,31,-0.0029
23,39,-0.0029
29,13,-0.0029
47,62,-0.0029
54,44,-0.0029
56,28,-0.0029
71,24,-0.0029
21,17,-0.0029
29,18,-0.0029
42,32,-0.0029
56,17,-0.0029
3,7,-0.0029
42,40,-0.0029
60,23,-0.0029
74,7,-0.0029
21,45,-0.0030
35,38,-0.0030
54,17,-0.0030
57,49,-0.0030
64,61,-0.0030
78,13,-0.0030
26,23,-0.0030
38,29,-0.0030
40,62,-0.0030
54,7,-0.0030
43,40,-0.0030
56,50,-0.0030
66,21,-0.0030
34,35,-0.0030
53,23,-0.0030
24,0,-0.0030
38,15,-0.0030
51,58,-0.0030
14,36,-0.0030
39,18,-0.0030
41,47,-0.0030
44,28,-0.0030
53,4,-0.0030
66,25,-0.0030
3,27,-0.0031
27,26,-0.0031
47,0,-0.0031
78,55,-0.0031
2,54,-0.0031
14,45,-0.0031
33,36,-0.0031
47,55,-0.0031
51,31,-0.0031
1,36,-0.0031
23,48,-0.0031
25,3,-0.0031
32,23,-0.0031
36,25,-0.0031
40,30,-0.0031
57,37,-0.0031
58,9,-0.0031
66,2,-0.0031
69,43,-0.0031
73,59,-0.0031
5,43,-0.0031
64,53,-0.0031
1,40,-0.0031
1,61,-0.0031
17,42,-0.0031
20,48,-0.0031
39,51,-0.0031
41,48,-0.0031
50,25,-0.0031
65,34,-0.0031
65,60,-0.0031
68,18,-0.0031
17,41,-0.0031
24,12,-0.0031
31,61,-0.0031
62,38,-0.0031
65,10,-0.0031
8,18,-0.0031
16,26,-0.0031
47,42,-0.0031
73,34,-0.0031
4,48,-0.0032
25,63,-0.0032
36,44,-0.0032
46,60,-0.0032
60,56,-0.0032
64,33,-0.0032
7,9,-0.0032
17,10,-0.0032
22,24,-0.0032
29,9,-0.0032
43,5,-0.0032
68,15,-0.0032
77,3,-0.0032
24,22,-0.0032
41,58,-0.0032
47,24,-0.0032
49,25,-0.0032
50,2,-0.0032
56,27,-0.0032
49,8,-0.0032
54,32,-0.0032
23,17,-0.0032
42,3,-0.0032
52,41,-0.0032
60,16,-0.0032
72,39,-0.0032
37,43,-0.0032
38,43,-0.0032
43,51,-0.0032
72,37,-0.0032
14,31,-0.0033
36,51,-0.0033
22,16,-0.0033
24,45,-0.0033
31,51,-0.0033
55,16,-0.0033
71,45,-0.0033
54,11,-0.0033
37,44,-0.0033
39,26,-0.0033
52,0,-0.0033
8,7,-0.0033
40,26,-0.0033
48,62,-0.0033
10,46,-0.0033
23,50,-0.0033
38,25,-0.0033
50,6,-0.0033
51,24,-0.0033
51,45,-0.0033
64,46,-0.0033
35,25,-0.0033
9,57,-0.0034
31,4,-0.0034
47,45,-0.0034
53,2,-0.0034
52,36,-0.0034
56,21,-0.0034
78,29,-0.0034
1,53,-0.0034
22,6,-0.0034
22,8,-0.0034
42,26,-0.0034
55,32,-0.0034
11,58,-0.0034
57,11,-0.0034
77,4,-0.0034
26,30,-0.0034
52,53,-0.0034
2,31,-0.0034
18,27,-0.0034
39,9,-0.0034
41,24,-0.0034
54,25,-0.0034
74,2,-0.0034
17,5,-0.0035
53,55,-0.0035
61,1,-0.0035
12,39,-0.0035
1,39,-0.0035
47,43,-0.0035
73,62,-0.0035
16,48,-0.0035
28,15,-0.0035
44,48,-0.0035
51,56,-0.0035
27,18,-0.0035
13,41,-0.0036
55,60,-0.0036
50,37,-0.0036
18,8,-0.0036
36,54,-0.0036
51,28,-0.0036
53,21,-0.0036
73,2,-0.0036
50,15,-0.0036
39,2,-0.0036
55,30,-0.0036
38,16,-0.0036
45,5,-0.0036
51,5,-0.0036
39,13,-0.0037
51,47,-0.0037
16,6,-0.0037
18,47,-0.0037
30,16,-0.0037
26,19,-0.0037
30,46,-0.0037
72,42,-0.0037
25,33,-0.0037
32,61,-0.0037
64,54,-0.0037
46,52,-0.0037
49,35,-0.0037
53,47,-0.0038
57,4,-0.0038
75,10,-0.0038
17,14,-0.0038
24,47,-0.0038
51,29,-0.0038
27,40,-0.0038
71,42,-0.0038
14,3,-0.0038
27,30,-0.0038
54,33,-0.0038
59,35,-0.0038
23,10,-0.0038
31,13,-0.0038
69,25,-0.0038
21,26,-0.0038
30,6,-0.0038
39,0,-0.0038
19,18,-0.0039
36,58,-0.0039
41,35,-0.0039
23,42,-0.0039
23,16,-0.0039
36,19,-0.0039
41,34,-0.0039
30,54,-0.0039
36,41,-0.0039
26,7,-0.0040
42,22,-0.0040
69,34,-0.0040
75,24,-0.0040
24,2,-0.0040
49,3,-0.0040
35,34,-0.0040
24,60,-0.0041
28,10,-0.0041
37,28,-0.0041
37,35,-0.0041
40,15,-0.0041
44,35,-0.0041
73,57,-0.0041
75,7,-0.0041
23,19,-0.0042
41,18,-0.0042
48,61,-0.0042
64,60,-0.0042
33,4,-0.0042
28,4,-0.0043
33,15,-0.0043
31,54,-0.0043
44,41,-0.0043
60,30,-0.0043
77,34,-0.0043
18,58,-0.0044
36,38,-0.0044
42,27,-0.0044
61,36,-0.0044
29,62,-0.0044
53,39,-0.0044
40,34,-0.0044
71,7,-0.0044
79,36,-0.0044
32,48,-0.0045
34,20,-0.0045
68,22,-0.0045
28,8,-0.0045
39,58,-0.0045
29,31,-0.0045
40,35,-0.0045
72,40,-0.0045
78,31,-0.0045
18,16,-0.0046
22,11,-0.0046
35,19,-0.0046
29,25,-0.0046
32,63,-0.0046
54,22,-0.0046
58,0,-0.0046
67,28,-0.0046
31,36,-0.0046
36,1,-0.0046
37,12,-0.0046
35,5,-0.0047
30,55,-0.0047
32,4,-0.0047
55,0,-0.0047
56,34,-0.0047
23,5,-0.0047
23,41,-0.0047
67,62,-0.0047
18,60,-0.0048
38,26,-0.0048
26,51,-0.0048
31,31,-0.0048
33,40,-0.0048
41,5,-0.0048
30,42,-0.0049
33,2,-0.0049
33,51,-0.0049
35,20,-0.0049
42,37,-0.0049
68,19,-0.0049
19,53,-0.0049
21,40,-0.0049
27,49,-0.0049
28,41,-0.0049
42,11,-0.0049
55,18,-0.0049
62,14,-0.0049
75,14,-0.0049
61,0,-0.0049
26,26,-0.0050
31,47,-0.0050
74,25,-0.0050
45,2,-0.0050
37,38,-0.0051
76,9,-0.0051
18,49,-0.0052
32,62,-0.0052
34,1,-0.0052
35,54,-0.0052
50,39,-0.0052
24,36,-0.0052
72,33,-0.0052
70,42,-0.0052
26,33,-0.0053
33,18,-0.0053
39,10,-0.0053
37,13,-0.0053
72,34,-0.0053
45,57,-0.0054
29,61,-0.0054
30,48,-0.0054
33,46,-0.0055
20,61,-0.0056
37,30,-0.0056
37,32,-0.0056
68,21,-0.0056
45,51,-0.0056
56,20,-0.0056
29,28,-0.0057
22,62,-0.0057
35,44,-0.0057
25,59,-0.0058
79,16,-0.0058
33,58,-0.0058
78,1,-0.0058
25,36,-0.0059
60,21,-0.0060
30,51,-0.0060
73,56,-0.0060
28,43,-0.0060
55,56,-0.0060
30,3,-0.0061
75,18,-0.0061
31,57,-0.0061
31,0,-0.0062
19,6,-0.0063
30,47,-0.0063
39,11,-0.0063
45,62,-0.0063
55,11,-0.0064
52,55,-0.0065
39,42,-0.0066
43,10,-0.0066
27,8,-0.0066
31,32,-0.0066
22,63,-0.0066
78,27,-0.0066
45,59,-0.0067
73,11,-0.0067
40,11,-0.0068
31,29,-0.0069
52,51,-0.0069
64,27,-0.0069
33,11,-0.0070
22,48,-0.0070
64,31,-0.0071
34,12,-0.0071
18,6,-0.0072
25,62,-0.0072
34,28,-0.0072
76,6,-0.0073
30,8,-0.0074
23,13,-0.0075
22,32,-0.0075
38,22,-0.0075
31,22,-0.0077
23,14,-0.0078
37,36,-0.0078
54,26,-0.0079
31,9,-0.0079
71,51,-0.0080
78,3,-0.0080
57,32,-0.0081
20,55,-0.0081
27,10,-0.0081
35,28,-0.0081
32,19,-0.0082
28,22,-0.0083
55,21,-0.0083
77,1,-0.0083
31,41,-0.0084
43,4,-0.0084
35,49,-0.0084
41,62,-0.0086
38,19,-0.0087
75,34,-0.0087
19,29,-0.0087
25,15,-0.0087
33,19,-0.0087
74,21,-0.0087
34,63,-0.0088
43,22,-0.0088
41,57,-0.0089
21,35,-0.0089
35,29,-0.0090
28,2,-0.0091
27,31,-0.0094
54,15,-0.0094
31,43,-0.0096
32,51,-0.0097
74,15,-0.0101
34,34,-0.0101
33,47,-0.0103
52,61,-0.0103
42,9,-0.0104
77,40,-0.0105
74,10,-0.0106
70,47,-0.0107
79,8,-0.0107
74,12,-0.0108
16,35,-0.0109
36,7,-0.0110
29,48,-0.0111
33,30,-0.0115
77,41,-0.0115
31,40,-0.0116
41,63,-0.0116
37,11,-0.0117
47,18,-0.0117
38,30,-0.0118
43,15,-0.0121
22,51,-0.0121
34,42,-0.0121
38,21,-0.0124
22,38,-0.0125
36,48,-0.0126
37,9,-0.0126
35,36,-0.0127
35,58,-0.0128
34,53,-0.0128
34,26,-0.0129
37,5,-0.0132
73,63,-0.0133
27,23,-0.0137
33,41,-0.0137
78,24,-0.0142
34,45,-0.0145
37,1,-0.0146
40,14,-0.0151
19,52,-0.0153
32,0,-0.0155
27,17,-0.0159
21,59,-0.0162
33,49,-0.0164
24,3,-0.0165
36,5,-0.0166
36,2,-0.0167
42,31,-0.0167
31,58,-0.0171
33,0,-0.0171
78,2,-0.0179
33,21,-0.0181
73,10,-0.0186
35,18,-0.0188
39,47,-0.0190
33,38,-0.0201
75,30,-0.0212
31,7,-0.0217
36,16,-0.0219
66,1,-0.0225
76,56,-0.0228
63,59,-0.0232
34,7,-0.0239
30,26,-0.0240
24,50,-0.0245
44,2,-0.0249
33,10,-0.0253
22,50,-0.0255
33,39,-0.0255
63,62,-0.0270
69,37,-0.0271
38,63,-0.0272
25,8,-0.0273
48,59,-0.0280
36,20,-0.0287
33,23,-0.0292
34,3,-0.0292
37,0,-0.0306
43,14,-0.0306
33,34,-0.0320
37,3,-0.0330
45,1,-0.0334
41,16,-0.0376
38,59,-0.0386
35,42,-0.0393
49,7,-0.0403
33,54,-0.0449
21,38,-0.0522
38,54,-0.0535
31,16,-0.0552
34,43,-0.0598
38,50,-0.0654
34,50,-0.0767
34,29,-0.1206
